Age,Height,Weight,Foot_Length,Head_Circ,Chest_Circ,Neck_Circ,Waist_Circ,Shoulder_Breadth,Sitting_Ht,SittingKneeHt,SittingEyeHt,NavalHt,Pupils_Dist,ArmSpan,Writing Hand,Gender (1=M)
26,1654,83.3,246,579,1020,382,924,492,915,508,809,964,66,1693,1,1
29,1847,86.1,283,590,1005,385,918,517,972,578,861,1103,71,1962,1,1
23,1735,83.2,274,597,1076,405,971,500,923,555,810,1043,65,1844,1,1
39,1734,84.8,264,562,1038,416,932,518,860,568,756,1047,64,1850,1,1
31,1942,97.2,290,575,1047,424,938,544,976,633,856,1205,69,2047,1,1
22,1919,84.7,303,574,938,371,830,486,938,641,828,1196,67,1984,1,1
25,1742,97.7,264,592,1078,428,1010,538,898,578,782,1052,61,1859,1,1
36,1766,119.5,284,588,1275,484,1177,599,887,578,787,1068,63,1837,1,1
26,1686,58.5,262,557,936,364,733,473,890,531,790,1017,63,1760,1,1
27,1890,114.4,299,593,1194,425,1013,561,964,613,850,1175,64,2028,1,1
32,1751,97.5,261,574,1127,417,1097,541,947,548,833,1040,66,1774,1,1
34,1752,77.5,270,578,1022,397,867,503,909,565,802,1069,61,1866,1,1
26,1847,89.7,274,578,1018,381,948,468,962,579,844,1125,61,1817,1,1
25,1774,93.8,263,568,1117,395,1045,514,922,568,810,1073,65,1776,1,1
39,1882,110.6,289,598,1237,437,1060,596,974,609,852,1116,70,1996,1,1
24,1794,89.4,277,580,1027,405,932,523,951,553,859,1057,63,1856,1,1
38,1940,101.1,282,582,1082,395,1059,500,986,627,861,1156,68,1977,1,1
23,1911,118,294,597,1167,422,1162,520,949,631,827,1169,58,1956,1,1
20,1788,79.1,268,584,978,386,912,496,959,551,833,1053,63,1743,1,1
26,1774,127.3,257,577,1241,431,1238,600,987,550,869,1020,59,1848,2,1
44,1660,85.4,257,558,1095,445,995,487,892,525,788,965,67,1693,1,1
25,1713,76.8,268,569,1079,392,932,515,860,536,750,1045,61,1825,1,1
33,1767,83.7,287,577,1042,380,950,519,944,568,842,1046,65,1886,1,1
31,1781,85.9,288,597,1028,391,975,505,907,573,790,1102,67,1887,1,1
30,1773,94,286,583,1101,407,1113,504,898,561,786,1061,66,1778,1,1
27,1804,96.6,292,593,1124,405,946,534,934,586,814,1112,65,1910,3,1
37,1702,65.3,261,565,959,390,823,466,844,557,744,1027,63,1799,1,1
27,1809,77.3,264,582,1006,375,862,505,965,555,843,1108,64,1869,3,1
28,1797,123.5,285,573,1327,451,1211,608,951,568,838,1054,61,1858,2,1
23,1879,84.2,281,591,1011,400,855,523,985,578,869,1143,66,1952,1,1
26,1862,101.2,292,590,1114,399,970,544,988,582,876,1108,65,1877,1,1
23,1767,77.5,267,555,1000,408,855,494,908,562,809,1070,66,1823,1,1
23,1771,94,284,573,1167,417,1012,517,930,564,825,1047,62,1863,1,1
22,1748,95.8,269,584,1088,410,1057,537,925,551,815,1058,60,1810,1,1
36,1703,76,253,579,1062,410,974,478,894,545,790,1011,62,1753,1,1
26,1743,90.6,260,583,1123,437,974,542,904,564,800,1078,66,1853,1,1
27,1798,97.3,290,586,1090,433,1004,532,918,586,814,1103,66,1884,1,1
25,1889,112.9,293,586,1226,406,1120,542,973,607,855,1175,59,1909,1,1
19,1792,89.5,281,579,1108,395,940,520,948,567,832,1084,62,1871,1,1
27,1741,64,266,548,922,375,825,453,917,520,811,1034,66,1674,2,1
22,1679,74.5,260,577,1031,382,881,502,878,527,774,1032,61,1754,1,1
27,1803,82.3,281,568,1095,380,794,525,950,557,830,1091,68,1826,1,1
28,1702,88.2,250,593,1067,428,1016,509,901,523,788,1012,68,1773,1,1
46,1707,58.2,263,581,935,369,761,459,890,534,787,1042,58,1771,1,1
22,1807,102.6,261,563,1169,400,1137,533,931,582,810,1096,60,1851,1,1
28,1774,82.5,278,557,1016,377,875,481,955,553,841,1055,64,1776,1,1
29,1774,72.2,279,562,981,380,874,481,898,572,785,1100,59,1865,1,1
20,1795,89.6,285,589,1104,398,988,496,918,578,802,1084,61,1886,1,1
28,1787,57.2,261,562,908,342,687,434,969,531,852,1043,61,1727,1,1
28,1743,95.8,261,586,1146,403,973,557,930,556,824,1069,64,1797,1,1
28,1835,80.8,284,590,997,377,882,491,946,568,825,1134,63,1868,1,1
28,1838,82.4,292,545,1032,376,908,490,940,598,840,1139,60,1912,1,1
26,1745,76.1,283,592,977,403,832,502,911,558,789,1083,68,1836,1,1
18,1798,88.7,295,582,1016,405,900,502,930,565,822,1078,66,1862,1,1
23,1720,68.2,256,548,942,372,796,477,929,520,810,1030,60,1687,1,1
25,1687,102.5,275,569,1232,412,1091,553,879,532,760,993,63,1772,1,1
38,1844,86,300,580,1037,405,960,502,950,604,826,1144,66,1937,2,1
19,1693,64.5,256,548,933,367,813,465,888,523,777,1027,61,1745,1,1
46,1674,74.3,254,568,987,400,842,498,805,555,703,1040,69,1798,1,1
31,1786,82.5,267,546,972,382,907,489,969,535,849,1060,60,1788,1,1
21,1740,68.8,266,550,957,358,838,465,923,553,805,1048,64,1826,1,1
26,1827,88.9,280,582,1057,390,978,523,952,574,838,1089,61,1902,2,1
40,1783,100.7,279,596,1145,393,1110,529,950,558,829,1040,69,1793,1,1
25,1868,84.6,282,578,1023,373,956,494,972,588,855,1124,61,1885,1,1
37,1858,89.2,269,588,1076,388,1036,512,949,595,841,1110,62,1922,1,1
35,1696,77.3,254,596,986,386,917,488,937,517,823,983,65,1722,1,1
23,1836,100.5,297,587,1136,399,983,535,964,575,858,1106,67,1870,3,1
27,1721,87.5,278,606,1069,407,993,505,898,561,783,1032,65,1822,1,1
26,1767,65,276,553,926,372,769,456,949,545,837,1059,64,1773,1,1
24,1769,61.1,254,558,922,377,746,465,904,557,796,1092,60,1831,2,1
22,1638,72.1,254,555,988,362,880,490,872,512,758,982,60,1703,1,1
42,1572,59.2,250,537,981,370,827,485,829,496,725,935,62,1662,1,1
22,1878,118.6,293,597,1224,414,1110,568,976,593,872,1131,66,1930,1,1
19,1730,61.3,262,568,886,362,771,456,899,543,803,1045,66,1749,1,1
24,1714,90.1,255,565,1123,413,1016,536,887,531,767,1018,60,1746,1,1
29,1722,83.2,275,573,1065,379,957,522,898,536,788,1025,70,1808,1,1
22,1710,89.5,277,577,1126,415,912,545,903,538,790,1034,72,1856,1,1
26,1838,67,278,571,906,367,785,458,947,569,810,1104,64,1876,2,1
22,1830,101.6,268,613,1137,419,1075,527,949,589,828,1075,64,1863,1,1
23,1822,83.3,277,577,1018,388,910,496,969,560,858,1093,65,1875,1,1
35,1836,105.1,279,568,1207,437,1056,547,918,595,818,1130,62,1867,1,1
22,1720,70.4,253,574,988,374,827,474,920,532,802,1020,65,1772,1,1
33,1765,83.6,261,582,1064,384,963,512,934,549,821,1068,62,1814,1,1
20,1760,68.2,258,568,936,389,797,493,922,541,810,1052,62,1799,1,1
31,1793,77.5,281,588,985,390,843,487,924,579,814,1085,60,1836,1,1
39,1725,85.1,271,567,1128,391,966,531,890,552,780,1048,63,1812,2,1
40,1783,81.7,272,566,1008,385,875,513,940,561,829,1067,59,1778,1,1
44,1832,92.2,291,598,1141,394,991,529,913,584,809,1130,68,1917,1,1
46,1774,88.3,268,573,1094,404,1033,513,963,540,856,1019,68,1846,1,1
43,1735,76.1,250,570,1043,395,995,497,887,537,792,1001,66,1843,1,1
26,1773,80.6,287,594,1035,398,872,510,857,586,735,1095,65,1949,2,1
27,1810,91.8,278,580,1100,428,960,541,963,556,849,1081,63,1887,1,1
22,1641,88.8,256,587,1118,422,1065,529,872,514,763,967,63,1719,1,1
26,1762,68.6,271,575,962,373,812,493,939,542,833,1064,66,1840,1,1
30,1730,72,287,558,941,356,781,495,922,546,829,1035,62,1869,1,1
21,1742,92,270,574,1098,378,1064,512,923,554,817,1010,60,1829,2,1
19,1756,69.8,276,570,968,353,767,475,905,558,794,1076,63,1818,1,1
22,1713,82.8,273,561,993,381,1019,484,895,534,798,1003,57,1713,1,1
30,1769,99.7,285,575,1092,431,1015,541,941,553,835,1049,64,1770,1,1
22,1850,88,267,587,1039,412,841,521,1012,557,892,1098,64,1933,1,1
29,1802,85.6,285,566,1056,395,914,514,911,586,799,1112,63,1873,1,1
20,1753,63.4,269,583,922,363,786,457,942,539,820,1021,64,1798,1,1
22,1694,67.7,258,550,988,393,807,499,908,523,803,1017,63,1780,1,1
27,1740,84.2,273,600,1027,403,899,520,935,525,811,1036,64,1805,1,1
37,1572,65.8,249,573,981,384,812,450,846,485,734,935,60,1612,1,1
30,1696,72.4,249,556,1023,369,910,471,886,533,773,1031,64,1739,1,1
41,1828,90.3,279,595,1064,425,967,504,970,575,855,1095,64,1868,1,1
47,1754,86.3,274,568,1093,388,1010,501,900,537,800,1045,66,1767,1,1
48,1682,77.8,270,581,1034,423,955,474,872,535,758,1012,63,1746,1,1
37,1789,80.1,265,581,1020,374,948,530,924,550,823,1091,63,1856,2,1
42,1890,119.7,304,590,1224,465,1122,588,948,615,830,1168,68,2109,1,1
35,1828,89.7,279,574,1077,390,973,527,978,563,865,1096,63,1892,1,1
20,1763,76.3,272,571,958,419,857,472,912,563,795,1076,66,1786,1,1
20,1776,75.3,265,577,939,388,840,468,944,561,820,1063,60,1817,1,1
23,1738,95.6,276,555,1141,415,993,546,937,543,832,1028,66,1713,2,1
45,1657,58.3,252,548,918,353,830,449,877,515,765,1002,62,1716,2,1
21,1758,91.9,274,584,1112,413,1041,555,922,555,804,1023,69,1865,1,1
21,1812,81.3,271,586,1005,389,829,497,956,565,847,1112,62,1817,1,1
21,1691,74.5,252,560,1042,381,796,494,926,517,802,993,59,1680,2,1
25,1737,63.4,252,563,930,360,802,461,910,533,801,1046,61,1731,1,1
20,1755,82.1,268,571,1000,397,938,497,882,577,768,1081,58,1750,1,1
25,1662,56.5,244,545,866,360,742,432,892,504,787,982,61,1664,1,1
23,1725,94.5,280,572,1124,418,1037,524,886,542,784,1025,63,1819,1,1
40,1817,87.3,276,567,1072,376,958,504,930,574,830,1110,60,1829,2,1
38,1807,99.5,290,550,1107,424,1063,548,931,576,829,1066,64,1906,1,1
38,1830,92.6,272,613,1131,413,942,518,948,584,841,1137,68,1819,1,1
30,1831,69.4,279,576,923,361,773,461,977,579,870,1111,67,1873,1,1
19,1693,57.8,248,566,892,344,729,470,883,521,783,1034,61,1765,1,1
22,1792,81.6,268,555,1012,384,955,488,905,576,795,1087,62,1822,1,1
20,1828,87.5,280,582,1021,388,861,497,989,565,875,1100,63,1878,2,1
21,1747,95.2,280,602,1107,400,989,545,923,556,808,1051,62,1811,1,1
21,1840,90,288,615,1061,404,960,507,943,579,846,1107,66,1865,1,1
27,1828,91,280,590,1070,415,929,531,946,583,826,1099,63,1907,1,1
25,1871,125.8,296,583,1280,441,1135,605,990,603,876,1125,65,1997,1,1
21,1750,103.1,275,588,1146,437,1088,556,936,549,818,1022,65,1807,1,1
24,1763,72.9,274,564,994,391,859,488,913,558,808,1052,66,1873,1,1
20,1687,86.4,266,585,1108,415,1008,532,907,523,804,982,65,1783,1,1
34,1805,97.6,287,580,1146,431,1022,555,958,568,837,1083,68,1866,1,1
26,1728,76.5,260,583,1029,389,871,483,880,562,769,1057,63,1748,1,1
24,1659,79.5,259,597,1046,401,930,497,868,542,758,990,64,1719,1,1
20,1690,73.7,258,571,988,385,814,474,898,522,795,1036,59,1710,1,1
26,1769,72.2,266,558,971,373,874,505,919,557,806,1049,65,1802,2,1
23,1835,84.1,277,566,1018,381,894,515,938,582,834,1118,59,1887,1,1
27,1777,113,278,587,1197,439,1194,568,943,564,827,1051,68,1826,1,1
29,1796,111,280,595,1148,481,1143,565,939,583,817,1053,64,1828,1,1
27,1824,108.3,286,593,1187,446,1119,547,923,592,817,1103,67,1803,1,1
21,1819,78.9,280,553,963,395,877,488,917,591,817,1116,61,1879,1,1
29,1729,81.2,266,582,1011,389,926,510,908,560,802,1062,60,1750,1,1
20,1803,106.3,267,588,1143,416,1116,549,952,560,844,1073,63,1819,1,1
37,1735,69.5,267,562,973,376,891,480,878,549,779,1058,63,1739,1,1
20,1794,90.2,260,576,1127,384,1085,525,888,584,781,1071,63,1915,1,1
37,1844,118.9,278,580,1249,440,1270,589,917,619,814,1084,62,1957,1,1
26,1890,125.1,310,564,1162,449,1171,565,987,618,865,1116,64,1950,1,1
26,1689,60,249,597,856,372,742,447,929,504,825,997,61,1614,1,1
25,1937,133.7,302,597,1285,450,1306,567,965,659,865,1169,62,2000,1,1
23,1822,101.2,277,583,1102,416,1030,545,959,574,860,1097,61,1889,1,1
24,1742,92,283,585,1041,403,1032,535,926,562,815,1037,66,1812,1,1
20,1773,104.4,292,614,1108,423,1116,524,939,554,819,1022,62,1868,1,1
36,1683,88.4,276,583,1107,424,1041,511,905,523,793,965,66,1707,1,1
20,1822,76.7,261,583,1005,402,807,507,982,558,871,1077,64,1902,1,1
39,1763,95.1,268,554,1170,410,1070,540,916,554,806,1063,61,1855,1,1
22,1708,77.1,270,563,978,389,839,497,908,524,813,1036,60,1743,1,1
54,1639,81.9,243,565,1088,402,989,509,857,507,750,979,65,1637,1,1
50,1728,97,277,584,1146,437,1046,524,922,548,813,983,69,1816,2,1
29,1714,73.4,263,553,997,382,851,512,891,538,777,1047,64,1778,1,1
30,1853,107.4,283,578,1195,395,1059,541,958,579,843,1123,61,1938,1,1
54,1700,89.3,270,576,1154,392,1012,542,867,545,753,1033,67,1829,1,1
47,1749,80.1,277,573,1063,379,960,510,913,541,799,1044,62,1843,1,1
30,1855,102,274,587,1183,404,988,575,970,590,860,1123,65,1907,1,1
45,1748,95.1,269,575,1164,414,1082,549,921,551,802,1020,64,1833,1,1
26,1734,58.7,263,556,861,363,745,464,928,524,818,1017,67,1795,1,1
41,1767,88.8,270,576,1141,407,878,530,935,551,826,1057,66,1882,2,1
28,1784,92.1,261,584,1056,400,984,510,923,575,813,1079,62,1806,1,1
35,1754,76.1,277,557,1119,352,828,527,905,560,799,1065,65,1878,2,1
41,1727,80.2,274,578,1060,422,996,483,887,557,788,1038,64,1777,2,1
25,1706,87.6,265,577,1066,403,997,510,881,549,771,1031,64,1738,3,1
42,1830,105.2,274,600,1172,448,1061,575,953,564,848,1091,67,1869,1,1
27,1733,84.4,273,593,1062,406,929,506,912,549,807,1054,64,1831,1,1
25,1847,93.1,266,570,1076,396,933,532,954,582,849,1130,62,1887,2,1
35,1676,85.7,269,557,1117,401,992,495,873,537,773,1013,64,1756,1,1
27,1721,84.6,270,554,1025,395,940,490,918,539,809,1037,57,1799,1,1
20,1694,74.9,278,585,990,391,848,491,903,537,791,1010,65,1788,1,1
32,1763,75.6,280,565,946,377,819,475,856,587,761,1119,67,1912,1,1
49,1779,91.6,279,588,1102,422,963,501,965,543,847,1058,60,1772,1,1
47,1793,89.2,272,608,1034,433,948,504,954,555,848,1060,76,1813,1,1
31,1948,112.7,302,591,1153,439,1080,556,998,631,884,1157,67,2008,1,1
37,1875,98.3,289,593,1141,379,1012,521,968,600,855,1133,63,1952,1,1
52,1694,68.2,267,579,938,377,940,469,876,541,775,1003,70,1798,1,1
32,1696,67.2,264,564,975,355,851,481,891,525,787,990,62,1798,1,1
55,1743,93.3,277,588,1141,404,1030,531,898,560,788,1016,67,1878,2,1
31,1835,74.4,263,549,968,392,852,513,956,563,842,1125,66,1889,2,1
36,1668,88.9,257,581,1136,429,992,519,888,520,773,964,64,1695,1,1
27,1687,68.4,266,523,1012,362,811,468,873,547,780,1043,59,1706,1,1
38,1744,86.9,266,546,1091,411,960,497,919,549,806,1056,63,1766,1,1
47,1712,107.6,277,570,1217,429,1123,551,896,564,797,949,65,1796,2,1
35,1570,87.3,254,564,1106,416,1073,498,860,498,761,892,68,1621,1,1
20,1686,83,261,574,1022,385,885,492,895,535,790,1008,61,1724,1,1
54,1900,107.2,284,575,1152,436,1120,508,969,609,844,1126,67,1939,1,1
36,1687,66.5,275,547,964,373,848,469,908,518,806,986,62,1733,1,1
43,1827,116,280,557,1202,419,1221,554,932,595,831,1090,69,1897,1,1
43,1652,97.4,272,570,1162,404,1091,543,855,527,748,963,65,1783,1,1
19,1733,69.9,280,563,918,365,787,467,904,555,798,1073,64,1828,1,1
25,1889,100.3,290,604,1147,410,1041,536,985,579,858,1154,68,2003,1,1
20,1722,76.8,262,581,973,377,944,487,893,559,775,1025,60,1812,2,1
35,1758,88.2,278,571,1118,428,1027,516,904,562,801,1063,65,1872,1,1
41,1717,98,265,600,1161,421,1083,555,890,550,771,995,64,1799,1,1
23,1717,91.9,269,588,1115,417,1047,537,906,545,801,1006,63,1747,1,1
32,1763,89.6,263,569,1068,412,1005,512,946,540,843,1050,63,1844,2,1
20,1815,81.4,271,576,962,375,937,491,941,572,846,1095,66,1874,1,1
41,1735,90.2,270,567,1122,420,1027,507,921,547,800,1032,63,1780,1,1
43,1794,104.6,275,575,1107,427,1128,528,903,586,791,1050,67,1878,1,1
19,1568,63.9,242,551,989,374,790,485,856,487,728,943,62,1658,1,1
19,1711,63.3,254,539,966,360,796,484,884,544,775,1040,64,1786,1,1
39,1743,108.2,278,579,1217,423,1160,560,940,534,832,1049,62,1796,1,1
20,1723,75.2,279,547,995,396,834,503,923,544,829,1031,64,1739,1,1
48,1809,92.5,270,576,1080,408,1003,495,946,571,840,1069,60,1797,1,1
34,1830,83,288,577,1023,391,859,506,980,555,868,1096,65,1818,3,1
46,1760,82.2,277,595,1108,392,925,503,891,561,786,1078,66,1855,1,1
19,1714,73.7,265,578,980,379,855,487,873,559,769,1061,65,1764,2,1
47,1710,92.7,259,561,1093,427,1057,536,908,532,813,982,65,1762,2,1
54,1731,89,269,590,1057,402,1000,500,907,538,792,991,70,1790,1,1
41,1724,66.2,264,556,939,376,812,479,922,528,823,1037,64,1810,1,1
23,1638,61.6,251,561,914,379,795,471,863,508,742,954,60,1706,2,1
43,1649,85.1,259,562,1083,415,991,516,907,511,803,984,60,1699,1,1
38,1768,102.8,254,557,1182,460,1116,538,925,555,819,1047,62,1842,1,1
41,1818,99,275,564,1146,438,1025,533,948,590,828,1101,67,1873,1,1
49,1840,107.4,265,561,1213,434,1102,553,935,590,828,1105,67,1923,1,1
37,1727,112.2,276,583,1216,435,1180,549,913,551,807,956,61,1769,1,1
50,1742,80.5,269,583,1031,395,895,483,928,541,829,999,66,1817,1,1
22,1700,69.1,252,555,968,366,811,473,896,531,782,1031,61,1665,1,1
48,1722,84.2,256,573,1074,402,978,528,885,543,777,1033,64,1805,1,1
23,1809,84.9,266,608,1066,400,963,490,938,568,828,1084,70,1739,1,1
32,1695,66.4,258,571,1002,357,800,484,898,529,795,1003,61,1816,1,1
24,1649,58.5,235,547,913,361,692,465,899,490,789,986,63,1670,1,1
42,1719,80.9,249,569,1046,382,1010,494,899,543,797,1019,61,1734,1,1
27,1731,87.1,254,585,1081,402,921,509,897,537,782,1033,62,1758,1,1
23,1773,118.9,292,588,1284,427,1222,602,924,567,805,1050,62,1901,2,1
42,1770,102.9,273,588,1194,420,1086,556,901,562,779,1042,62,1813,2,1
33,1773,102.6,278,573,1158,453,1075,583,902,566,798,1054,63,1839,1,1
24,1763,94,288,577,1086,395,1011,520,909,575,798,1061,62,1854,1,1
36,1814,94.4,270,580,1103,410,996,524,953,570,833,1081,67,1891,1,1
29,1805,85.6,270,600,1037,416,890,517,945,573,828,1108,69,1869,1,1
41,1838,100,287,563,1147,405,1016,540,955,587,841,1125,62,1932,2,1
40,1884,88.3,281,571,1047,381,970,517,971,609,855,1180,66,1929,2,1
42,1811,100.5,276,577,1164,424,1066,553,903,601,797,1111,69,1889,1,1
41,1669,93.8,250,566,1139,412,1115,555,900,523,795,988,65,1704,1,1
35,1787,80.4,256,566,1022,369,918,516,931,579,813,1075,61,1856,1,1
20,1780,86.7,277,549,1020,376,930,498,918,566,815,1092,64,1798,1,1
34,1732,106.3,257,570,1209,424,1075,556,918,545,826,1058,66,1739,2,1
28,1604,70.5,250,555,932,393,835,486,896,481,784,947,62,1657,1,1
44,1770,102.1,273,566,1181,415,1170,543,913,571,814,1025,69,1813,1,1
31,1732,70.7,272,575,975,353,811,460,915,535,787,1038,63,1785,1,1
24,1688,85.9,256,584,1098,414,947,513,887,538,778,1046,67,1786,1,1
22,1710,64.3,272,564,952,376,798,468,928,529,803,1013,64,1781,2,1
20,1792,62.3,275,572,879,347,753,446,932,552,826,1081,59,1814,1,1
24,1867,99.7,278,564,1054,398,990,539,969,598,854,1121,61,1948,2,1
23,1825,85.1,284,607,1059,391,858,491,881,609,779,1146,69,1972,1,1
39,1808,81.2,273,576,999,406,869,498,926,577,812,1105,67,1859,2,1
25,1789,97.2,282,555,1104,405,1011,522,907,571,800,1103,61,1842,1,1
31,1754,73.7,263,565,939,372,835,486,920,549,810,1073,64,1796,2,1
22,1742,81.6,287,590,1016,401,850,507,916,548,803,1052,68,1828,2,1
23,1715,71.4,261,573,962,383,818,488,931,517,818,1005,66,1754,1,1
20,1585,62.7,253,547,959,350,780,472,842,481,743,946,63,1645,1,1
25,1897,84.7,286,560,1042,387,853,512,980,623,870,1202,63,1945,1,1
19,1772,60.9,269,569,855,345,711,455,915,557,810,1080,64,1860,1,1
20,1738,67.5,262,555,957,378,801,480,919,543,817,1031,63,1750,1,1
43,1738,80.2,267,577,1072,388,904,496,923,563,819,1038,65,1762,1,1
38,1705,102,272,566,1203,426,1146,565,916,539,804,964,61,1752,1,1
21,1764,61.8,268,567,895,369,766,455,901,568,781,1078,64,1806,1,1
19,1733,80.2,264,587,1002,395,877,495,894,559,780,1060,64,1737,1,1
20,1756,70.8,281,565,1024,385,811,521,870,568,767,1089,67,1951,1,1
34,1820,85.2,277,575,1059,396,929,514,921,588,822,1114,60,1882,1,1
45,1608,81.3,243,586,1078,415,950,512,863,518,763,940,68,1652,1,1
26,1741,88.3,256,585,1074,410,942,515,927,529,810,1040,64,1777,1,1
21,1902,126.8,288,577,1213,455,1222,552,993,613,879,1149,68,2004,1,1
19,1680,63.1,260,541,910,353,805,448,891,527,778,1007,62,1669,1,1
21,1790,62.1,274,556,915,363,743,464,932,564,807,1082,61,1887,1,1
20,1825,107.6,274,582,1209,416,1156,548,938,589,821,1096,61,1903,1,1
24,1801,116.2,264,626,1202,407,1160,559,960,553,826,1058,67,1783,1,1
24,1752,92.2,269,560,1073,400,996,512,942,527,828,1032,60,1803,1,1
25,1689,74.3,254,597,995,370,944,480,890,520,764,991,71,1667,1,1
33,1845,86.6,278,598,1056,398,978,505,943,596,824,1114,61,1858,1,1
39,1638,72.8,251,559,1050,374,838,517,887,506,782,977,58,1720,1,1
31,1663,78,256,560,1017,367,945,495,873,523,769,1012,59,1743,1,1
40,1807,83.6,281,590,1071,421,1010,525,907,578,800,1100,65,1916,1,1
24,1758,72.9,270,563,963,364,846,469,948,549,835,1045,61,1810,1,1
35,1718,86,259,571,1072,427,1019,496,921,521,813,1009,60,1765,1,1
21,1746,100.6,259,572,1094,389,1079,534,904,557,790,1044,62,1787,1,1
20,1646,73.1,243,564,984,362,931,476,869,523,752,975,60,1698,1,1
36,1757,94.7,275,566,1078,417,973,530,951,541,836,1064,61,1832,1,1
19,1853,72,282,558,895,379,785,462,942,605,837,1142,61,1865,1,1
37,1703,88.2,276,585,1106,416,957,520,898,546,796,1008,60,1802,1,1
23,1850,83,274,575,1008,375,857,501,977,587,857,1134,67,1866,1,1
44,1684,106.5,265,570,1256,464,1158,583,873,544,765,1019,64,1805,1,1
21,1745,90.4,262,586,1084,396,960,526,940,539,819,1060,64,1790,1,1
20,1814,72.4,270,572,953,380,781,470,940,564,832,1106,67,1813,1,1
25,1642,65.9,253,558,937,375,778,484,901,492,808,958,70,1696,2,1
30,1875,99.6,283,584,1144,410,1059,526,929,602,816,1141,65,2000,1,1
18,1761,73.4,267,586,925,376,844,468,911,549,798,1087,62,1865,1,1
18,1788,77.7,273,580,968,377,823,495,931,554,820,1085,65,1826,2,1
20,1726,62.1,271,563,926,358,791,462,884,540,775,1048,62,1800,1,1
28,1660,76.6,247,560,998,394,919,495,912,505,792,960,69,1665,1,1
28,1598,69.3,260,563,1016,388,876,496,887,491,776,956,66,1654,1,1
38,1719,86.7,270,558,1065,392,962,517,892,554,789,1067,63,1749,1,1
44,1692,90.6,258,588,1170,416,1006,525,908,530,799,995,56,1711,1,1
37,1741,85.1,273,571,1067,422,991,505,893,564,780,1053,67,1886,1,1
34,1760,78.1,277,568,1008,370,943,493,885,570,780,1052,62,1822,1,1
51,1746,99.4,273,567,1199,462,1110,541,928,554,812,1021,61,1788,1,1
24,1739,93.2,280,585,1129,413,998,543,920,553,811,1049,64,1848,1,1
41,1760,102.8,260,578,1250,472,1066,568,920,553,812,1052,64,1857,1,1
45,1750,82.2,278,587,1072,401,990,495,937,547,820,1032,70,1822,1,1
45,1742,93.2,262,590,1122,438,1018,522,937,543,813,1012,63,1852,1,1
41,1803,126,286,593,1269,500,1150,586,926,585,819,1083,66,1954,1,1
48,1766,77.9,280,575,1020,399,965,489,896,565,797,1069,72,1809,2,1
31,1830,90.1,288,605,1067,387,1002,514,960,574,830,1100,70,1899,2,1
41,1748,115.7,268,583,1248,451,1238,562,901,562,794,1043,65,1773,1,1
38,1762,92.5,272,575,1130,426,1042,523,916,567,813,1054,64,1827,1,1
42,1714,82.8,258,567,1076,392,889,534,925,531,818,1020,68,1776,1,1
34,1716,79.8,270,574,1035,372,961,484,923,534,808,1002,65,1769,1,1
40,1677,109.2,263,579,1213,440,1235,570,883,537,770,974,64,1775,1,1
42,1714,100.1,259,585,1178,426,1101,559,900,543,786,992,65,1780,1,1
49,1820,87.3,284,590,1096,406,970,498,942,576,831,1092,59,1906,1,1
39,1753,89.4,259,575,1122,415,1007,534,927,553,816,1044,65,1867,1,1
36,1784,105.2,264,571,1162,442,1102,563,958,563,843,1046,63,1896,1,1
20,1758,84.7,263,582,1006,400,924,498,971,524,859,1037,64,1748,1,1
